更新时间,#genre#
20260403 02:35,url

RespoTime,whitelist,#genre#
2124.81ms,高青综合|澜露直播,http://1.94.31.214/php/qilu.php?id=zbgqzh
2125.57ms,东莞新闻综合,https://t.freetv.fun/live/dong-wan-xin-wen-zong-he-1.flv
2126.82ms,笑傲江湖,http://cdn.jdshipin.com:8880/huya.php?id=23865142
2127.60ms,金庸武侠,http://cdn.jdshipin.com:8880/huya.php?id=11342435
2129.32ms,CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8237&tk=e640d0a1bf70
2129.81ms,「贵州」交通广播,https://tv.iill.top/fm/1700
2130.77ms,睛彩中原,http://1.94.31.214/php/hntv.php?id=jczy
2131.79ms,「安徽」中国交通广播,https://tv.iill.top/fm/1364
2132.03ms,青海卫视,https://iptv.catvod.com/live.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&line=4
2132.41ms,「湖南」永州新闻综合广播,https://tv.iill.top/fm/1487
2135.93ms,凤凰传奇-今生的缘,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_646024&response=res&format=mp4&type=convert_url
2136.79ms,扫黄先锋,http://cdn.jdshipin.com:8880/huya.php?id=29465855
2136.93ms,康熙微服私访记,http://cdn.jdshipin.com:8880/huya.php?id=11342418
2137.00ms,「云南」文山交通广播,https://tv.iill.top/fm/1669
2140.66ms,CCTV17,http://183.11.239.36:808/hls/35/index.m3u8
2140.79ms,凤凰传奇-荷塘月色,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1565837&response=res&format=mp4&type=convert_url
2142.22ms,gjtf,https://live.iill.top/douyu/9970646
2142.29ms,隋唐英雄传,https://live.ottiptv.cc/yy/1352475619
2142.99ms,「新疆」伊犁广播电视台维吾尔语综合广播,https://tv.iill.top/fm/1884
2143.07ms,「广东」梅州电台综合广播,https://tv.iill.top/fm/1063
2143.21ms,电影_喜乐影院,http://cdn.jdshipin.com:8880/huya.php?id=21059580
2143.74ms,(百)每日一首,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40828850&response=res&format=mp4&type=convert_url
2144.78ms,邹城综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=jizczh
2144.96ms,NOW新闻,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20082
2145.52ms,CCTV4,http://113.15.109.216:59901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
2147.13ms,李沧TV|澜露直播,http://47.109.155.164/爱齐鲁.php?id=qdlc
2148.82ms,「四川」内江交通广播,https://tv.iill.top/fm/1105
2148.94ms,廣西衛視,https://t.freetv.fun/live/yan-xi-wei-shi-2.php
2153.53ms,云南娱乐,https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8
2154.33ms,War3TH000,https://live.iill.top/douyu/11017
2154.70ms,楚汉骄雄,http://cdn.jdshipin.com:8880/huya.php?id=29465854
2154.99ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
2155.73ms,seoi,https://live.iill.top/twitch/seoi1016
2156.53ms,山東衛視,https://t.freetv.fun/live/shan-dong-wei-shi-2.php
2158.05ms,神机小诸葛,https://live.iill.top/douyu/259676
2160.64ms,猫和老鼠,https://live.ottiptv.cc/huya/11352879
2160.93ms,缅北嘴,https://live.iill.top/douyu/6561377
2161.35ms,「广西」南宁990新闻台,https://tv.iill.top/fm/1085
2161.57ms,阿坝新闻综合,http://apppull.aba-news.com.cn/live/be5325350190100009f6751d00000000/playlist.m3u8?wsSecret=35d0fb48b07a2c3c051b8c050e1ef7d9&wsTime=2019657600
2161.87ms,海南公共|澜露直播,http://47.108.20.161:8866/hainan/hainan.php?id=ggpd
2162.31ms,安徽-黄山卧云峰,https://gcalic.v.myalicdn.com/gc/hswlf_1/index.m3u8?contentid=2820180516001
2163.13ms,下饭音乐,https://live.iill.top/douyu/8661966
2166.92ms,深圳衛視,https://t.freetv.fun/live/shen-zhen-wei-shi-6.php
2167.49ms,东昌|澜露直播,http://1.94.31.214/php/qilu.php?id=lcdczh
2167.59ms,寻秦记,http://cdn.jdshipin.com:8880/huya.php?id=29465848
2168.29ms,湖州文化娱乐,https://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
2169.50ms,湖南卫视,http://123.129.70.178:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
2169.65ms,「内蒙古」鄂尔多斯文体交通广播,https://tv.iill.top/fm/2283
2171.74ms,「西藏」对外交通广播,https://tv.iill.top/fm/629
2172.06ms,强森电影,http://cdn.jdshipin.com:8880/huya.php?id=21059581
2172.13ms,扬州1套新闻,http://cm-wshls.homecdn.com/8bb.m3u8
2172.86ms,「山东」威海交通广播,https://tv.iill.top/fm/1399
2173.55ms,BBC NEWS,https://cdn4.skygo.mn/live/disk1/BBC_News/HLSv3-FTA/BBC_News.m3u8
2173.59ms,湖南卫视,http://123.129.70.178:9901/tsfile/live/0128_1.m3u8
2177.32ms,数码科技,https://live.iill.top/douyu/434213
2182.48ms,河北卫视,http://113.15.109.216:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
2183.24ms,Global Christian Network America (GCN) (720p),http://liveen24-manminglobal3.ktcdn.co.kr/liveen24/gcnus_1300k.stream/playlist.m3u8
2184.99ms,翡翠台,http://r.jdshipin.com/62WM7
2185.67ms,「浙江」中国交通广播,https://tv.iill.top/fm/1363
2185.78ms,安徽-黄山飞来石,https://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8?contentid=2820180516001
2185.84ms,安徽-宏村南湖,https://gcalic.v.myalicdn.com/gc/yxhcnh_1/index.m3u8?contentid=2820180516001
2186.99ms,黄渤电影,http://cdn.jdshipin.com:8880/huya.php?id=11352876
2187.80ms,「江苏」苏州都市音乐广播,https://tv.iill.top/fm/697
2188.37ms,電影頻道,https://t.freetv.fun/live/dian-ying-8.flv
2188.41ms,无心法师,http://cdn.jdshipin.com:8880/huya.php?id=30080233
2190.51ms,广州南国都市,https://t.freetv.fun/live/yan-zhou-nan-guo-du-shi-6.php
2191.66ms,蝦愛橘子,https://live.iill.top/twitch/shuteye_orange
2191.99ms,凤凰传奇-自由飞翔,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_18747906&response=res&format=mp4&type=convert_url
2194.62ms,定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
2195.53ms,野蛮亲家,http://cdn.jdshipin.com:8880/huya.php?id=23863796
2196.44ms,寧夏衛視,https://t.freetv.fun/live/zhu-xia-wei-shi-6.php
2197.58ms,东南卫视,http://113.15.109.216:59901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
2198.26ms,玄幻电影,http://cdn.jdshipin.com:8880/huya.php?id=11342414
2198.67ms,「北京」文艺广播,https://tv.iill.top/fm/355
2198.96ms,安徽-九华山花台,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8?contentid=2820180516001
2202.52ms,龙华洋片,http://iptv.4666888.xyz/iptv2A.php?id=60
2203.08ms,冷漠-多情的人不该相遇,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1041689&response=res&format=mp4&type=convert_url
2207.48ms,「安徽」阜阳经济广播,https://tv.iill.top/fm/1197
2207.78ms,冷漠-我是否也在你心中,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_4378249&response=res&format=mp4&type=convert_url
2211.17ms,安徽-黄山排云亭,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8?contentid=2820180516001
2211.18ms,「江苏」徐州新闻综合广播,https://tv.iill.top/fm/882
2211.33ms,「海南」海口旅游交通广播,https://tv.iill.top/fm/1097
2216.45ms,CCTV-9,https://v4-e6b1c5baf4e240fe63adbf68dda23435.livehwc4.com/play.kankanlive.com/live/1698423397390920.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=b11df655ff6c7c25478c21cfc9e946c2
2220.63ms,河南卫视,http://113.15.109.216:59901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
2220.98ms,阿坝若尔盖综合,http://regpull.regrmt.cn/live/fba4bdf0019310007748ce6c00000000/playlist.m3u8?wsSecret=c48a78f1f3c14458a9867a8067c8bb5b&wsTime=2019657600
2221.71ms,西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
2223.21ms,富宁综合|澜露直播,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel13/playlist.m3u8
2223.88ms,甘肃卫视,http://cssbyd.imwork.net:8082/hls/48/index.m3u8
2228.30ms,宁津综合|澜露直播,http://1.94.31.214/php/qilu.php?id=dznjzh
2229.02ms,凤凰传奇-奢香夫人,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_51674527&response=res&format=mp4&type=convert_url
2229.88ms,CCTV-11,http://38.75.136.137:98/gslb/dsdqpub/cctv11hd.m3u8?auth=testpub
2230.51ms,CCTV17,https://iptv.catvod.com/live.php?id=CCTV17&line=6
2231.54ms,四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
2233.36ms,「上海」第一财经广播,https://tv.iill.top/fm/370
2233.39ms,南江|澜露直播,http://36903.hlsplay.aodianyun.com/tv_radio_36903/tv_channel_1670.m3u8?auth_key=4842409639-0-0-319d3d61d27f502f5b5f0f76e7fa6874&extra_key=YptbuuU4ni8OBTztr__wTSm-QnJOZeFyY8K0svzHJXyx8i_Bwwirqaews6N1gr-_4uVfOgbaOHwbH5u3_SrH4tTfxj9Nq7Az5LOT0a8C2sHIKSmLBEAoz4lSxmsINvTeQ5QF1ngz-OYrciPm27dkyEEQdzEUxwSVphOF99qfQFU
2236.14ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-4.ctv
2236.71ms,韩国歌团018,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239806164759.mp4
2241.02ms,「河南」旅游广播·私家车999,https://tv.iill.top/fm/397
2241.63ms,梦中的那片海,https://live.ottiptv.cc/huya/26355765
2242.63ms,青岛音体广播,http://video11.qtv.com.cn/zhiboytgb-sd/manifest.m3u8
2242.65ms,山東衛視,https://t.freetv.fun/live/shan-dong-wei-shi-1.php
2246.21ms,湖南衛視,https://t.freetv.fun/live/hu-nan-wei-shi-7.php
2246.49ms,QBunnyTV,https://live.iill.top/twitch/QBunnyTV
2248.46ms,安徽-黄山始信新道,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8?contentid=2820180516001
2249.07ms,青岛摩登音乐调频,http://video11.qtv.com.cn/zhibo886/manifest.m3u8
2250.02ms,纪录|Foodnetwork Hd,http://free.cnlive.club/channel/n28af27dd/index.m3u8?q=1752629214236
2251.16ms,剑阁综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
2252.01ms,「云南」红河综合广播,https://tv.iill.top/fm/1683
2252.22ms,平阴综合|澜露直播,http://1.94.31.214/php/qilu.php?id=jnpyzh
2253.37ms,广西卫视,http://hmfs.f3322.net:3388/hls/27/index.m3u8
2253.67ms,「四川」绵阳音乐广播,https://tv.iill.top/fm/2304
2253.90ms,凤凰中文,https://stream1.freetv.fun/4e695e885cc20b20b7e3ec874fe52ed75e27443778c8ff29e498c4c9d7cec4a0.m3u8
2255.62ms,海南自贸|澜露直播,http://47.108.20.161:8866/hainan/hainan.php?id=jjpd
2258.62ms,广州综合,http://r.jdshipin.com/iR6Gq
2258.80ms,安徽衛視,https://t.freetv.fun/live/an-hui-wei-shi-6.php
2259.77ms,潍城|澜露直播,http://1.94.31.214/php/qilu.php?id=wfwc
2260.17ms,CGTN,https://play.kankanlive.com/live/1698423645566913.m3u8
2261.64ms,莱州综合|澜露直播,http://1.94.31.214/php/qilu.php?id=ytlzzh
2262.10ms,伪装者,https://live.ottiptv.cc/yy/1354936244
2267.13ms,「央广」中国乡村之声,https://tv.iill.top/fm/654
2269.71ms,廣東衛視,https://t.freetv.fun/live/yan-dong-wei-shi-13.php
2269.87ms,中视新闻,http://rihou.cc:555/tv/[Hk]中视新闻
2272.18ms,「北京」交通广播,https://tv.iill.top/fm/354
2272.44ms,Anshun Comprehensive News Channel,https://hplayer1.juyun.tv/camera/154379194.m3u8
2272.57ms,邵氏动作,http://rihou.cc:555/tv/[FY]邵氏动作
2276.20ms,ESLCS,https://live.iill.top/twitch/eslcs
2277.87ms,康熙微服私访记,https://live.ottiptv.cc/huya/11342418
2279.35ms,中央新影-老故事,http://z.b.bkpcp.top/m.php?id=lgs
2280.49ms,国学频道,rtmp://rtmp.tv.stream3.hndt.com/tv/647f9277018410008cf925e200000000?wsSecret=9a23316ee66e918684e097f&wsSecret=f73389eff2014746d22fc65b70ce8f69&wsTime=1775160002
2280.97ms,西畴综合|澜露直播,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel11/playlist.m3u8
2282.98ms,雅安新闻综合,https://play.yunxya.com/channellive/xinwen.m3u8
2285.51ms,CCTV5+,https://t.freetv.fun/live/cctv5-plus-2.php
2288.51ms,泗水文化生活|澜露直播,http://43.138.196.212/q0l.php?id=jisswh
2291.32ms,中央新影-发现之旅,http://z.b.bkpcp.top/m.php?id=fxzl
2291.40ms,東南衛視,https://t.freetv.fun/live/dong-nan-wei-shi-1.php
2291.75ms,海宁新闻综合,http://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
2291.95ms,东森电影,http://iptv.4666888.xyz/iptv2A.php?id=48
2293.41ms,文物宝库,http://1.94.31.214/php/hntv.php?id=wwbk
2298.61ms,SPOTV,http://iptv.4666888.xyz/iptv2A.php?id=2
2299.23ms,重庆卫视,http://113.15.109.216:59901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
2299.86ms,凤凰传奇-月亮之上,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_7084968&response=res&format=mp4&type=convert_url
2300.40ms,「央广」老年之声,https://tv.iill.top/fm/649
2301.42ms,辽宁卫视,http://113.15.109.216:59901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
2304.33ms,湖南卫视,http://113.15.109.216:59901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
2304.78ms,四川衛視,https://t.freetv.fun/live/si-chuan-wei-shi-1.php
2305.96ms,五师双河|澜露直播,http://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
2307.19ms,河南梨园,http://1.94.31.214/php/hntv.php?id=hnly
2307.68ms,青海卫视,http://113.15.109.216:59901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
2309.02ms,北京-水立方,http://gcalic.v.myalicdn.com/gc/gccntv241-slf01_1/index.m3u8?contentid=2820180516001
2312.81ms,山西卫视,http://113.15.109.216:59901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
2314.20ms,天映经典,http://php.jdshipin.com/smt.php?id=Celestial2
2314.50ms,南国都市,http://r.jdshipin.com/nWaZO
2315.19ms,牟平综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=ytmpzh
2315.85ms,「湖南」长沙音乐广播,https://tv.iill.top/fm/1531
2316.46ms,「江苏」镇江交通广播,https://tv.iill.top/fm/861
2316.71ms,QTV-1,http://video10.qtv.com.cn/drm/qtv1at/manifest.m3u8
2317.17ms,中央新影-中学生,http://goo.bkpcp.top/mg/zxs
2317.73ms,直播中国,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
2317.83ms,「吉林」长春UFM880,https://tv.iill.top/fm/1274
2318.12ms,内蒙古卫视,https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&line=2
2318.22ms,凤凰香港,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20065
2318.65ms,兵团五师双河新闻综合|澜露直播,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
2319.25ms,淄川新闻|澜露直播,http://1.94.31.214/php/qilu.php?id=zbzcxw
2322.01ms,安徽衛視,https://t.freetv.fun/live/an-hui-wei-shi.php
2325.58ms,VIUTV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv
2326.53ms,黑龙江卫视,http://113.15.109.216:59901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
2328.99ms,中央新影-发现之旅,http://goo.bkpcp.top/mg/fxzl
2330.38ms,广州都市|澜露直播,http://47.108.20.161:8866/guangdong/guangzhou.php?id=shenghuo
2330.81ms,「四川」德阳综合广播,https://tv.iill.top/fm/1546
2331.66ms,河南公共|澜露直播,http://47.108.20.161:8866/henan/henan.php?id=hngg
2332.28ms,黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8?zanhd
2334.48ms,中央新影-中学生,http://z.b.bkpcp.top/m.php?id=zxs
2334.62ms,成武综艺|澜露直播,http://1.94.31.214/php/qilu.php?id=hzcwzy
2335.41ms,黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8
2336.41ms,CCTV15,http://107.150.60.122/live/cctv15hd.m3u8
2336.66ms,古惑仔,https://live.ottiptv.cc/yy/1458015189
2338.37ms,功夫电影,http://cdn.jdshipin.com:8880/huya.php?id=11352941
2344.37ms,陈瑞-有谁知道我在等你,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1583218&response=res&format=mp4&type=convert_url
2350.18ms,QTV-2,http://video10.qtv.com.cn/drm/qtv2at/manifest.m3u8
2353.77ms,夏津综合|澜露直播,http://1.94.31.214/php/qilu.php?id=dzxjzh
2353.79ms,冷漠-再爱也没有用,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_5834217&response=res&format=mp4&type=convert_url
2354.08ms,射雕英雄传,https://live.ottiptv.cc/huya/23824164
2355.08ms,安徽卫视,http://gmxw.7766.org:808/hls/40/index.m3u8
2355.27ms,战争电影,http://cdn.jdshipin.com:8880/huya.php?id=21059574
2356.09ms,天津卫视,http://gfr.x3322.net:9901/tsfile/live/1090_1.m3u8
2359.17ms,莱阳综合|澜露直播,http://43.138.196.212/q0l.php?id=ytlyxw
2362.43ms,CCTV6,https://t.freetv.fun/live/cctv6-2.php
2366.88ms,电影,https://t.freetv.fun/live/dian-ying-1.flv
2369.05ms,山东-白云亭悬崖,https://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8?contentid=2820180516001
2369.72ms,宣汉新闻综合|澜露直播,http://livexuanhan.chinamcache.com:80/live/push1.m3u8
2370.73ms,林正英电影,http://cdn.jdshipin.com:8880/huya.php?id=11342421
2372.74ms,妙手仁心,http://cdn.jdshipin.com:8880/huya.php?id=29465853
2373.11ms,怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
2373.68ms,海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8
2374.28ms,CCTV16,http://m.061899.xyz/mg/cctv16
2380.29ms,西游记,http://cdn.jdshipin.com:8880/huya.php?id=30080242
2381.68ms,巴南综合|澜露直播,http://live.cqbntv.com/bnmc/tv0709.m3u8
2382.32ms,冷漠-古咖啡,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_3142984&response=res&format=mp4&type=convert_url
2383.58ms,哆啦A梦,https://live.ottiptv.cc/huya/11601963
2383.65ms,恩施文旅|澜露直播,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1811.m3u8?auth_key=4857760464-0-0-ecabcbf26d39dc20cde584db2fa2a053&extra_key=D1dJezG95YTkYytoe8tr2Qhf-jhFFJmJpij9JNzLnfjYgxE5Q69rjZT1b2VrOxeb2zvhRo107e0Ze_h5agVjcLhNxl4RzjBShtdz-pQKUqaNbHnJMUJaS637QCoHNkKlJAb5i0lkR8MlxmIB6LIGojFm8kqvpZp_pI7SG10olDg
2387.75ms,湖南-张家界水绕四门,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8?contentid=2820180516001
2389.02ms,三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws
2390.53ms,林正英经典,https://live.ottiptv.cc/yy/1351505899
2397.51ms,海南文旅,http://vapi.91kds.cc/live1/hitv.m3u8?id=hiys&apiKey=2079b631b519ec17da0bc09844eb8419
2397.73ms,精灵宝可梦,https://live.ottiptv.cc/huya/23749096
2398.65ms,倚天屠龙记,http://cdn.jdshipin.com:8880/huya.php?id=23734246
2401.89ms,景德镇|澜露直播,http://play-sh.quklive.com/live/1724916607073321.m3u8
2403.08ms,福州左海之声,http://live.zohi.tv/audio/s10001-FM901/index.m3u8
2405.92ms,CCTV15,https://t.freetv.fun/live/cctv15.php
2408.81ms,延边卫视,https://srs.iyb983.cn/video/CYS/index.m3u8
2414.68ms,兵团五师双河影视|澜露直播,https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
2414.81ms,CCTV17,https://play.kankanlive.com/live/1698423272597921.m3u8
2415.94ms,福建-厦门鼓浪屿,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8?contentid=2820180516001
2416.70ms,CCTV15,https://play.kankanlive.com/live/1698423607826914.m3u8
2420.13ms,名侦探柯南,https://live.ottiptv.cc/huya/30080236
2421.48ms,爱情公寓,https://live.ottiptv.cc/huya/11336726
2421.98ms,乳山综合|澜露直播,http://1.94.31.214/php/qilu.php?id=whrszh
2425.38ms,经典电影重温,https://live.ottiptv.cc/yy/1382793140
2427.11ms,凤凰卫视·资讯「回看」,https://tv.iill.top/phenix/fhzx
2428.61ms,西游记2,http://cdn.jdshipin.com:8880/huya.php?id=29465859
2428.95ms,武乡融媒体,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
2430.52ms,朝天综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
2431.03ms,「北京」新闻广播,https://tv.iill.top/fm/353
2431.23ms,CCTV14,https://play.kankanlive.com/live/1698423575756915.m3u8
2431.49ms,CCTV14,http://m.061899.xyz/mg/cctv14
2431.69ms,金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-4.ctv
2432.16ms,金枝欲孽,http://cdn.jdshipin.com:8880/huya.php?id=29465847
2432.20ms,4K高清串烧精选10首《 没有你我好难过》DJ何鹏2021版,https://vdse.bdstatic.com//8be71017c867d2f44fad68153ebce9e8.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T08%3A58%3A00Z%2F-1%2Fhost%2F6559a9046c216914b4969a6afdb0eeed11b8953074970dcb32a86493508234ee
2434.93ms,龙华卡通,http://rihou.cc:555/tv/[Pd]龙华卡通
2435.52ms,河南卫视,https://www.yangshipin.cn/tv/home?pid=600002525
2436.34ms,「北京」体育广播,https://tv.iill.top/fm/359
2437.36ms,CCTV13,https://play.kankanlive.com/live/1698423543275916.m3u8
2440.73ms,遂宁蓬溪新闻综合,http://pxpull.pengxiyun.cn/live/03c29776018f10002512b07f00000000/playlist.m3u8?wsSecret=4b8511b5e9f31ec0478debd6664c2711&wsTime=2019657600
2443.66ms,「北京」音乐广播,https://tv.iill.top/fm/356
2443.69ms,延边卫视,https://srs.iyb983.cn:443/video/CYS/index.m3u8
2443.81ms,NH Nieuws,https://rrr.sz.xlcdn.com/?account=nhnieuws&file=live&type=live&service=wowza&protocol=https&output=playlist.m3u8
2445.41ms,CCTV12,https://play.kankanlive.com/live/1698423511884917.m3u8
2447.97ms,嘉兴新闻综合,http://tvfile.jyrmt.cn:80/nmip-media/channellive/channel104452/playlist.m3u8
2451.49ms,东方卫视,http://hmfs.f3322.net:3388/hls/24/index.m3u8
2452.11ms,「北京」城市广播副中心之声,https://tv.iill.top/fm/357
2452.30ms,「云南」德宏交通旅游广播,https://tv.iill.top/fm/1878
2452.52ms,CCTV11,https://play.kankanlive.com/live/1698423476198918.m3u8
2457.70ms,北京衛視,https://t.freetv.fun/live/bei-jing-wei-shi-8.php
2458.77ms,CCTV10,https://play.kankanlive.com/live/1698423445959919.m3u8
2469.33ms,洪金寶,https://t.freetv.fun/live/hong-jin-bao-1.php
2470.52ms,山西衛視,https://t.freetv.fun/live/shan-xi-wei-shi-3.php
2470.62ms,荆门新闻综合,https://stream.jmtv.com.cn/xwzh/playlist.m3u8?_upt=3e28e7271664278691
2474.17ms,CCTV4,https://play.kankanlive.com/live/1698234936258960.m3u8
2474.33ms,中央电视塔南,https://gcalic.v.myalicdn.com/gc/ztn_1/index.m3u8
2476.95ms,三沙卫视,http://139.196.151.191:2051/rtp/239.45.1.82:5140
2480.49ms,「江苏」淮安经典992,https://tv.iill.top/fm/853
2483.48ms,金鹰卡通,http://139.196.151.191:2051/rtp/239.45.3.118:5140
2483.92ms,海南公共,http://153.0.171.163:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
2485.26ms,新疆卫视,http://139.196.151.191:2051/rtp/239.45.1.116:5140
2485.78ms,「云南」红河交通广播,https://tv.iill.top/fm/1684
2486.53ms,海南卫视,http://139.196.214.238/rtp/239.45.1.81:5140
2487.26ms,哈哈炫动,http://139.196.214.238/rtp/239.45.1.55:5140
2487.28ms,安阳科教|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.20.193:11930
2487.36ms,四川衛視,https://t.freetv.fun/live/si-chuan-wei-shi-2.php
2487.62ms,康巴卫视,http://139.196.151.191:2051/rtp/239.45.1.251:5140
2487.70ms,内蒙古卫视,http://139.196.151.191:2051/rtp/239.45.1.238:5140
2488.57ms,内蒙古卫视,http://139.196.214.238/rtp/239.45.1.238:5140
2491.45ms,CCTV2,https://play.kankanlive.com/live/1698234898628961.m3u8
2491.59ms,北京卫视|澜露直播,http://m.061899.xyz/mg/bjws
2492.15ms,使徒行者,http://cdn.jdshipin.com:8880/huya.php?id=23734256
2494.47ms,陈情令,https://live.ottiptv.cc/huya/29465862
2494.95ms,「云南」玉溪新闻综合广播,https://tv.iill.top/fm/1129
2501.16ms,CCTV7,https://t.freetv.fun/live/cctv7-1.php
2503.70ms,康巴卫视,http://139.196.214.238/rtp/239.45.1.251:5140
2506.87ms,湖北卫视,http://gfr.x3322.net:9901/tsfile/live/1088_1.m3u8
2506.88ms,TVB翡翠(马来),http://iptv.4666888.xyz/iptv2A.php?id=28
2509.75ms,「央广」香港之声,https://tv.iill.top/fm/646
2514.80ms,镜新闻,http://huhu11.a1.luyouxia.net:26894/play/电视家/电视家.php?id=20180
2515.76ms,苍南新闻综合,https://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
2516.32ms,Beautiful Life TV,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
2516.71ms,龙泉驿新闻综合,http://live-pull.newslqy.com/live/fmzb1682404988829.m3u8
2518.31ms,江西少儿,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_jxtv6
2523.02ms,三沙衛視,https://t.freetv.fun/live/san-sha-wei-shi-4.php
2523.42ms,CCTV11,https://t.freetv.fun/live/cctv11.php
2523.46ms,吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8
2524.32ms,兵团五师双河影,https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8?zxinjd
2532.69ms,泰山望人松,https://gcalic.v.myalicdn.com/gc/taishan02_1/index.m3u8
2533.47ms,宝盒没宝,https://gitee.com/baohe2025/bh/raw/master/bh.mp4
2537.48ms,玫瑰的故事,https://live.ottiptv.cc/huya/23865142
